sample_id,source_video_id,window_id,mean_bubble_count,max_bubble_count,std_bubble_count,continuity_ratio,mean_vertical_chain,temporal_variance,prev3_mean_bubble_count,prev3_std_bubble_count,prev3_continuity_ratio,prev3_mean_vertical_chain,leak_evolution,label
L_G20_PSI05_V001_W0005,L_G20_PSI05_V001,5,21.0,32.0,6.616478,1.0,5.2,43.777778,4.566667,2.679545,0.6,3.1,16.433333,1
L_G20_PSI05_V001_W0006,L_G20_PSI05_V001,6,31.7,40.0,4.595892,1.0,5.7,21.122222,11.5,4.67422,0.9,4.466667,20.2,1
L_G20_PSI05_V001_W0007,L_G20_PSI05_V001,7,31.8,37.0,3.794733,1.0,6.4,14.4,20.6,4.918061,1.0,5.1,11.2,1
L_G20_PSI05_V001_W0008,L_G20_PSI05_V001,8,33.1,40.0,5.15213,1.0,4.8,26.544444,28.166667,5.002368,1.0,5.766667,4.933333,1
L_G20_PSI05_V001_W0009,L_G20_PSI05_V001,9,28.2,33.0,3.852849,1.0,5.5,14.844444,32.2,4.514252,1.0,5.633333,-4.0,1
L_G20_PSI05_V001_W0010,L_G20_PSI05_V001,10,23.3,28.0,3.772709,1.0,5.7,14.233333,31.033333,4.266571,1.0,5.566667,-7.733333,1
L_G20_PSI05_V001_W0011,L_G20_PSI05_V001,11,20.7,31.0,5.012207,1.0,5.9,25.122222,28.2,4.259229,1.0,5.333333,-7.5,1
L_G20_PSI05_V001_W0012,L_G20_PSI05_V001,12,26.3,31.0,2.869379,1.0,5.7,8.233333,24.066667,4.212588,1.0,5.7,2.233333,1
L_G20_PSI05_V001_W0013,L_G20_PSI05_V001,13,23.3,26.0,2.626785,1.0,5.4,6.9,23.433333,3.884765,1.0,5.766667,-0.133333,1
L_G20_PSI05_V001_W0014,L_G20_PSI05_V001,14,28.2,32.0,2.20101,1.0,6.7,4.844444,23.433333,3.50279,1.0,5.666667,4.766667,1
L_G20_PSI05_V001_W0015,L_G20_PSI05_V001,15,25.7,28.0,2.540779,1.0,4.4,6.455556,25.933333,2.565725,1.0,5.933333,-0.233333,1
L_G20_PSI05_V001_W0016,L_G20_PSI05_V001,16,28.1,30.0,1.523884,1.0,5.8,2.322222,25.733333,2.456191,1.0,5.5,2.366667,1
L_G20_PSI05_V001_W0017,L_G20_PSI05_V001,17,22.9,30.0,3.634709,1.0,6.1,13.211111,27.333333,2.088557,1.0,5.633333,-4.433333,1
L_G20_PSI05_V001_W0018,L_G20_PSI05_V001,18,22.8,28.0,2.936362,1.0,6.6,8.622222,25.566667,2.566457,1.0,5.433333,-2.766667,1
L_G20_PSI05_V001_W0019,L_G20_PSI05_V001,19,16.6,21.0,3.062316,1.0,6.9,9.377778,24.6,2.698318,1.0,6.166667,-8.0,1
L_G20_PSI05_V001_W0020,L_G20_PSI05_V001,20,15.2,23.0,3.765339,1.0,6.9,14.177778,20.766667,3.211129,1.0,6.533333,-5.566667,1
L_G20_PSI05_V001_W0021,L_G20_PSI05_V001,21,17.8,20.0,2.097618,1.0,4.9,4.4,18.2,3.254672,1.0,6.8,-0.4,1
L_G20_PSI05_V001_W0022,L_G20_PSI05_V001,22,21.6,30.0,4.351245,1.0,5.3,18.933333,16.533333,2.975091,1.0,6.233333,5.066667,1
L_G20_PSI05_V001_W0023,L_G20_PSI05_V001,23,24.5,29.0,3.566822,1.0,5.2,12.722222,18.2,3.404734,1.0,5.7,6.3,1
L_G20_PSI05_V001_W0024,L_G20_PSI05_V001,24,24.5,29.0,2.990726,1.0,7.3,8.944444,21.3,3.338562,1.0,5.133333,3.2,1
L_G20_PSI05_V001_W0025,L_G20_PSI05_V001,25,24.2,29.0,3.155243,1.0,6.7,9.955556,23.533333,3.636265,1.0,5.933333,0.666667,1
L_G20_PSI05_V001_W0026,L_G20_PSI05_V001,26,25.9,30.0,2.766867,1.0,7.0,7.655556,24.4,3.237597,1.0,6.4,1.5,1
L_G20_PSI05_V001_W0027,L_G20_PSI05_V001,27,15.5,22.0,3.407508,1.0,5.3,11.611111,24.866667,2.970945,1.0,7.0,-9.366667,1
L_G20_PSI05_V001_W0028,L_G20_PSI05_V001,28,9.8,16.0,3.966527,1.0,2.9,15.733333,21.866667,3.109873,1.0,6.333333,-12.066667,1
L_G20_PSI05_V001_W0029,L_G20_PSI05_V001,29,1.6,6.0,2.270585,0.4,1.3,5.155556,17.066667,3.380301,1.0,5.066667,-15.466667,0
L_G22_PSI10_V001_W0000,L_G22_PSI10_V001,0,1.4,3.0,1.264911,0.6,1.8,1.6,0.0,0.0,0.0,0.0,1.4,0
L_G22_PSI10_V001_W0001,L_G22_PSI10_V001,1,1.7,3.0,1.251666,0.7,2.0,1.566667,1.4,1.264911,0.6,1.8,0.3,0
L_G22_PSI10_V001_W0002,L_G22_PSI10_V001,2,1.7,3.0,1.251666,0.7,2.0,1.566667,1.55,1.258288,0.65,1.9,0.15,0
L_G22_PSI10_V001_W0003,L_G22_PSI10_V001,3,1.2,4.0,1.398412,0.5,1.7,1.955556,1.6,1.256081,0.666667,1.933333,-0.4,0
L_G22_PSI10_V001_W0004,L_G22_PSI10_V001,4,3.5,7.0,1.581139,1.0,3.2,2.5,1.533333,1.300581,0.633333,1.9,1.966667,1
L_G22_PSI10_V001_W0005,L_G22_PSI10_V001,5,13.8,20.0,2.936362,1.0,6.2,8.622222,2.133333,1.410405,0.733333,2.3,11.666667,1
L_G22_PSI10_V001_W0006,L_G22_PSI10_V001,6,24.1,30.0,3.541814,1.0,5.6,12.544444,6.166667,1.971971,0.833333,3.7,17.933333,1
L_G22_PSI10_V001_W0007,L_G22_PSI10_V001,7,38.4,44.0,2.674987,1.0,6.8,7.155556,13.8,2.686438,1.0,5.0,24.6,1
L_G22_PSI10_V001_W0008,L_G22_PSI10_V001,8,38.5,47.0,6.485025,1.0,5.6,42.055556,25.433333,3.051054,1.0,6.2,13.066667,1
L_G22_PSI10_V001_W0009,L_G22_PSI10_V001,9,42.2,46.0,4.104198,1.0,5.9,16.844444,33.666667,4.233942,1.0,6.0,8.533333,1
L_G22_PSI10_V001_W0010,L_G22_PSI10_V001,10,45.5,50.0,3.503966,1.0,5.7,12.277778,39.7,4.421404,1.0,6.1,5.8,1
L_G22_PSI10_V001_W0011,L_G22_PSI10_V001,11,39.6,54.0,6.221825,1.0,6.2,38.711111,42.066667,4.69773,1.0,5.733333,-2.466667,1
L_G22_PSI10_V001_W0012,L_G22_PSI10_V001,12,41.4,49.0,4.880801,1.0,7.5,23.822222,42.433333,4.609997,1.0,5.933333,-1.033333,1
L_G22_PSI10_V001_W0013,L_G22_PSI10_V001,13,41.0,46.0,4.242641,1.0,7.4,18.0,42.166667,4.868864,1.0,6.466667,-1.166667,1
L_G22_PSI10_V001_W0014,L_G22_PSI10_V001,14,41.5,51.0,6.363961,1.0,6.8,40.5,40.666667,5.115089,1.0,7.033333,0.833333,1
L_G22_PSI10_V001_W0015,L_G22_PSI10_V001,15,41.0,45.0,3.771236,1.0,6.3,14.222222,41.3,5.162468,1.0,7.233333,-0.3,1
L_G22_PSI10_V001_W0016,L_G22_PSI10_V001,16,39.4,47.0,4.526465,1.0,6.4,20.488889,41.166667,4.792613,1.0,6.833333,-1.766667,1
L_G22_PSI10_V001_W0017,L_G22_PSI10_V001,17,46.4,52.0,3.777124,1.0,6.8,14.266667,40.633333,4.887221,1.0,6.5,5.766667,1
L_G22_PSI10_V001_W0018,L_G22_PSI10_V001,18,44.3,55.0,6.360468,1.0,6.6,40.455556,42.266667,4.024942,1.0,6.5,2.033333,1
L_G22_PSI10_V001_W0019,L_G22_PSI10_V001,19,48.5,54.0,4.222953,1.0,5.9,17.833333,43.366667,4.888019,1.0,6.6,5.133333,1
L_G22_PSI10_V001_W0020,L_G22_PSI10_V001,20,42.8,47.0,3.084009,1.0,7.0,9.511111,46.4,4.786848,1.0,6.433333,-3.6,1
L_G22_PSI10_V001_W0021,L_G22_PSI10_V001,21,49.0,54.0,3.05505,1.0,6.0,9.333333,45.2,4.55581,1.0,6.5,3.8,1
L_G22_PSI10_V001_W0022,L_G22_PSI10_V001,22,46.8,55.0,4.315347,1.0,6.6,18.622222,46.766667,3.454004,1.0,6.3,0.033333,1
L_G22_PSI10_V001_W0023,L_G22_PSI10_V001,23,48.7,62.0,6.515793,1.0,5.8,42.455556,46.2,3.484802,1.0,6.533333,2.5,1
L_G22_PSI10_V001_W0024,L_G22_PSI10_V001,24,41.5,55.0,7.975657,1.0,6.9,63.611111,48.166667,4.62873,1.0,6.133333,-6.666667,1
L_G22_PSI10_V001_W0025,L_G22_PSI10_V001,25,46.6,55.0,5.929212,1.0,6.0,35.155556,45.666667,6.268932,1.0,6.433333,0.933333,1
L_G22_PSI10_V001_W0026,L_G22_PSI10_V001,26,46.8,50.0,2.485514,1.0,7.1,6.177778,45.6,6.806887,1.0,6.233333,1.2,1
L_G22_PSI10_V001_W0027,L_G22_PSI10_V001,27,54.6,57.0,1.505545,1.0,5.2,2.266667,44.966667,5.463461,1.0,6.666667,9.633333,1
L_G22_PSI10_V001_W0028,L_G22_PSI10_V001,28,51.6,58.0,4.060651,1.0,5.8,16.488889,49.333333,3.306757,1.0,6.1,2.266667,1
L_G22_PSI10_V001_W0029,L_G22_PSI10_V001,29,45.3,61.0,7.273239,1.0,5.7,52.9,51.0,2.683903,1.0,6.033333,-5.7,1
L_G22_PSI10_V001_W0030,L_G22_PSI10_V001,30,51.7,60.0,5.292552,1.0,7.6,28.011111,50.5,4.279812,1.0,5.566667,1.2,1
L_G22_PSI10_V001_W0031,L_G22_PSI10_V001,31,51.7,61.0,4.164666,1.0,5.9,17.344444,49.533333,5.542147,1.0,6.366667,2.166667,1
L_G22_PSI10_V001_W0032,L_G22_PSI10_V001,32,55.2,61.0,4.263541,1.0,5.1,18.177778,49.566667,5.576819,1.0,6.4,5.633333,1
L_G22_PSI10_V001_W0033,L_G22_PSI10_V001,33,48.9,56.0,6.261878,1.0,5.9,39.211111,52.866667,4.573586,1.0,6.2,-3.966667,1
L_G22_PSI10_V001_W0034,L_G22_PSI10_V001,34,41.6,47.0,3.134042,1.0,8.0,9.822222,51.933333,4.896695,1.0,5.633333,-10.333333,1
L_G22_PSI10_V001_W0035,L_G22_PSI10_V001,35,34.1,39.0,4.228212,1.0,10.2,17.877778,48.566667,4.553154,1.0,6.333333,-14.466667,1
L_G22_PSI10_V001_W0036,L_G22_PSI10_V001,36,21.9,27.0,3.665151,1.0,12.3,13.433333,41.533333,4.541377,1.0,8.033333,-19.633333,1
L_G22_PSI10_V001_W0037,L_G22_PSI10_V001,37,15.2,18.0,2.149935,1.0,11.4,4.622222,32.533333,3.675802,1.0,10.166667,-17.333333,1
L_G22_PSI10_V001_W0038,L_G22_PSI10_V001,38,7.9,12.0,3.665151,0.9,4.4,13.433333,23.733333,3.347766,1.0,11.3,-15.833333,1
L_G22_PSI10_V001_W0039,L_G22_PSI10_V001,39,3.9,6.0,2.024846,0.9,2.4,4.1,15.0,3.160079,0.966667,9.366667,-11.1,0
L_G22_PSI10_V001_W0040,L_G22_PSI10_V001,40,4.4,8.0,2.065591,1.0,2.7,4.266667,9.0,2.613311,0.933333,6.066667,-4.6,0
L_G22_PSI10_V001_W0041,L_G22_PSI10_V001,41,1.7,4.0,1.337494,0.7,2.0,1.788889,5.4,2.585196,0.933333,3.166667,-3.7,0
L_G22_PSI10_V001_W0042,L_G22_PSI10_V001,42,1.7,3.0,0.948683,0.8,1.9,0.9,3.333333,1.80931,0.866667,2.366667,-1.633333,0
L_G22_PSI10_V001_W0043,L_G22_PSI10_V001,43,1.0,3.0,1.333333,0.4,1.6,1.777778,2.6,1.450589,0.833333,2.2,-1.6,0
L_G22_PSI10_V001_W0044,L_G22_PSI10_V001,44,0.9,3.0,1.197219,0.4,1.5,1.433333,1.466667,1.206503,0.633333,1.833333,-0.566667,0
L_G22_PSI14_V001_W0000,L_G22_PSI14_V001,0,1.3,3.0,1.159502,0.6,1.7,1.344444,0.0,0.0,0.0,0.0,1.3,0
L_G22_PSI14_V001_W0001,L_G22_PSI14_V001,1,1.7,3.0,0.948683,0.8,1.9,0.9,1.3,1.159502,0.6,1.7,0.4,0
L_G22_PSI14_V001_W0002,L_G22_PSI14_V001,2,1.6,3.0,1.173788,0.7,1.9,1.377778,1.5,1.054093,0.7,1.8,0.1,0
L_G22_PSI14_V001_W0003,L_G22_PSI14_V001,3,1.3,3.0,1.159502,0.6,1.7,1.344444,1.533333,1.093991,0.7,1.833333,-0.233333,0
L_G22_PSI14_V001_W0004,L_G22_PSI14_V001,4,2.8,6.0,2.097618,0.8,2.6,4.4,1.533333,1.093991,0.7,1.833333,1.266667,0
L_G22_PSI14_V001_W0005,L_G22_PSI14_V001,5,9.7,15.0,2.626785,1.0,5.8,6.9,1.9,1.476969,0.7,2.066667,7.8,1
L_G22_PSI14_V001_W0006,L_G22_PSI14_V001,6,25.6,34.0,7.152311,1.0,5.6,51.155556,4.6,1.961302,0.8,3.366667,21.0,1
L_G22_PSI14_V001_W0007,L_G22_PSI14_V001,7,48.8,56.0,6.321041,1.0,5.6,39.955556,12.7,3.958905,0.933333,4.666667,36.1,1
L_G22_PSI14_V001_W0008,L_G22_PSI14_V001,8,50.0,60.0,5.477226,1.0,7.5,30.0,28.033333,5.366712,1.0,5.666667,21.966667,1
L_G22_PSI14_V001_W0009,L_G22_PSI14_V001,9,50.9,56.0,4.771443,1.0,7.6,22.766667,41.466667,6.316859,1.0,6.233333,9.433333,1
L_G22_PSI14_V001_W0010,L_G22_PSI14_V001,10,60.9,66.0,4.094712,1.0,5.2,16.766667,49.9,5.523236,1.0,6.9,11.0,1
L_G22_PSI14_V001_W0011,L_G22_PSI14_V001,11,58.1,64.0,4.72464,1.0,5.5,22.322222,53.933333,4.781127,1.0,6.766667,4.166667,1
L_G22_PSI14_V001_W0012,L_G22_PSI14_V001,12,64.2,69.0,3.489667,1.0,6.4,12.177778,56.633333,4.530265,1.0,6.1,7.566667,1
L_G22_PSI14_V001_W0013,L_G22_PSI14_V001,13,62.0,70.0,3.527668,1.0,5.7,12.444444,61.066667,4.103006,1.0,5.7,0.933333,1
L_G22_PSI14_V001_W0014,L_G22_PSI14_V001,14,55.9,68.0,6.063552,1.0,6.0,36.766667,61.433333,3.913992,1.0,5.866667,-5.533333,1
L_G22_PSI14_V001_W0015,L_G22_PSI14_V001,15,56.8,63.0,4.871687,1.0,6.0,23.733333,60.7,4.360296,1.0,6.033333,-3.9,1
L_G22_PSI14_V001_W0016,L_G22_PSI14_V001,16,54.3,60.0,3.020302,1.0,5.7,9.122222,58.233333,4.820969,1.0,5.9,-3.933333,1
L_G22_PSI14_V001_W0017,L_G22_PSI14_V001,17,53.0,67.0,7.803133,1.0,6.3,60.888889,55.666667,4.651847,1.0,5.9,-2.666667,1
L_G22_PSI14_V001_W0018,L_G22_PSI14_V001,18,55.8,64.0,5.996295,1.0,5.2,35.955556,54.7,5.231707,1.0,6.0,1.1,1
L_G22_PSI14_V001_W0019,L_G22_PSI14_V001,19,59.4,66.0,4.452215,1.0,7.0,19.822222,54.366667,5.606577,1.0,5.733333,5.033333,1
L_G22_PSI14_V001_W0020,L_G22_PSI14_V001,20,51.3,57.0,4.762119,1.0,4.7,22.677778,56.066667,6.083881,1.0,6.166667,-4.766667,1
L_G22_PSI14_V001_W0021,L_G22_PSI14_V001,21,50.9,56.0,4.909175,1.0,5.6,24.1,55.5,5.07021,1.0,5.633333,-4.6,1
L_G22_PSI14_V001_W0022,L_G22_PSI14_V001,22,51.2,58.0,4.894441,1.0,4.8,23.955556,53.866667,4.707837,1.0,5.766667,-2.666667,1
L_G22_PSI14_V001_W0023,L_G22_PSI14_V001,23,51.6,57.0,5.581716,1.0,5.3,31.155556,51.133333,4.855245,1.0,5.033333,0.466667,1
L_G22_PSI14_V001_W0024,L_G22_PSI14_V001,24,50.5,60.0,3.778595,1.0,5.8,14.277778,51.233333,5.128444,1.0,5.233333,-0.733333,1
L_G22_PSI14_V001_W0025,L_G22_PSI14_V001,25,55.1,66.0,6.454112,1.0,5.7,41.655556,51.1,4.751584,1.0,5.3,4.0,1
L_G22_PSI14_V001_W0026,L_G22_PSI14_V001,26,52.1,61.0,4.794673,1.0,6.0,22.988889,52.4,5.271474,1.0,5.6,-0.3,1
L_G22_PSI14_V001_W0027,L_G22_PSI14_V001,27,57.4,65.0,4.273952,1.0,5.8,18.266667,52.566667,5.009126,1.0,5.833333,4.833333,1
L_G22_PSI14_V001_W0028,L_G22_PSI14_V001,28,57.8,62.0,3.938415,1.0,6.0,15.511111,54.866667,5.174246,1.0,5.833333,2.933333,1
L_G22_PSI14_V001_W0029,L_G22_PSI14_V001,29,59.2,69.0,5.533735,1.0,5.3,30.622222,55.766667,4.33568,1.0,5.933333,3.433333,1
L_G22_PSI14_V001_W0030,L_G22_PSI14_V001,30,57.1,65.0,4.931757,1.0,6.5,24.322222,58.133333,4.582034,1.0,5.7,-1.033333,1
L_G22_PSI14_V001_W0031,L_G22_PSI14_V001,31,48.4,56.0,4.575296,1.0,4.7,20.933333,58.033333,4.801302,1.0,5.933333,-9.633333,1
L_G22_PSI14_V001_W0032,L_G22_PSI14_V001,32,52.7,58.0,3.560587,1.0,5.7,12.677778,54.9,5.013596,1.0,5.5,-2.2,1
L_G22_PSI14_V001_W0033,L_G22_PSI14_V001,33,52.3,57.0,4.321779,1.0,5.2,18.677778,52.733333,4.35588,1.0,5.633333,-0.433333,1
L_G22_PSI14_V001_W0034,L_G22_PSI14_V001,34,55.5,63.0,5.126185,1.0,5.2,26.277778,51.133333,4.152554,1.0,5.2,4.366667,1
L_G22_PSI14_V001_W0035,L_G22_PSI14_V001,35,49.6,56.0,3.864367,1.0,6.0,14.933333,53.5,4.336184,1.0,5.366667,-3.9,1
L_G22_PSI14_V001_W0036,L_G22_PSI14_V001,36,44.7,53.0,3.860052,1.0,7.1,14.9,52.466667,4.437444,1.0,5.466667,-7.766667,1
L_G22_PSI14_V001_W0037,L_G22_PSI14_V001,37,36.6,46.0,4.993329,1.0,9.2,24.933333,49.933333,4.283535,1.0,6.1,-13.333333,1
L_G22_PSI14_V001_W0038,L_G22_PSI14_V001,38,23.8,28.0,3.011091,1.0,9.4,9.066667,43.633333,4.239249,1.0,7.433333,-19.833333,1
L_G22_PSI14_V001_W0039,L_G22_PSI14_V001,39,14.4,20.0,3.977716,1.0,6.4,15.822222,35.033333,3.954824,1.0,8.566667,-20.633333,1
L_G22_PSI14_V001_W0040,L_G22_PSI14_V001,40,5.9,10.0,1.969207,1.0,3.3,3.877778,24.933333,3.994045,1.0,8.333333,-19.033333,1
L_G22_PSI14_V001_W0041,L_G22_PSI14_V001,41,2.2,4.0,1.398412,0.8,2.0,1.955556,14.7,2.986005,1.0,6.366667,-12.5,0
L_G22_PSI14_V001_W0042,L_G22_PSI14_V001,42,1.2,3.0,1.316561,0.5,1.7,1.733333,7.5,2.448445,0.933333,3.9,-6.3,0
L_G22_PSI14_V001_W0043,L_G22_PSI14_V001,43,2.5,4.0,0.707107,1.0,2.5,0.5,3.1,1.561393,0.766667,2.333333,-0.6,0
L_G22_PSI14_V001_W0044,L_G22_PSI14_V001,44,2.2,4.0,1.032796,0.9,2.3,1.066667,1.966667,1.140693,0.766667,2.066667,0.233333,0
L_G22_PSI14_V001_W0045,L_G22_PSI14_V001,45,2.9,5.0,1.197219,1.0,2.7,1.433333,1.966667,1.018821,0.8,2.166667,0.933333,0
L_G22_PSI14_V001_W0046,L_G22_PSI14_V001,46,3.1,4.0,1.37032,0.9,2.2,1.877778,2.533333,0.97904,0.966667,2.5,0.566667,0
L_G22_PSI14_V001_W0047,L_G22_PSI14_V001,47,3.5,5.0,1.080123,1.0,2.1,1.166667,2.733333,1.200112,0.933333,2.4,0.766667,0
L_G22_PSI14_V001_W0048,L_G22_PSI14_V001,48,2.0,4.0,1.247219,0.8,2.0,1.555556,3.166667,1.215888,0.966667,2.333333,-1.166667,0
L_G22_PSI18_V001_W0000,L_G22_PSI18_V001,0,2.0,3.0,0.816497,0.9,2.1,0.666667,0.0,0.0,0.0,0.0,2.0,0
L_G22_PSI18_V001_W0001,L_G22_PSI18_V001,1,1.9,3.0,1.100505,0.8,2.1,1.211111,2.0,0.816497,0.9,2.1,-0.1,0
L_G22_PSI18_V001_W0002,L_G22_PSI18_V001,2,1.5,4.0,1.433721,0.6,1.9,2.055556,1.95,0.958501,0.85,2.1,-0.45,0
L_G22_PSI18_V001_W0003,L_G22_PSI18_V001,3,2.6,5.0,1.577621,0.8,2.8,2.488889,1.8,1.116907,0.766667,2.033333,0.8,0
L_G22_PSI18_V001_W0004,L_G22_PSI18_V001,4,8.7,12.0,3.12872,1.0,4.0,9.788889,2.0,1.370616,0.733333,2.266667,6.7,1
L_G22_PSI18_V001_W0005,L_G22_PSI18_V001,5,26.0,37.0,8.589399,1.0,6.3,73.777778,4.266667,2.046687,0.8,2.9,21.733333,1
L_G22_PSI18_V001_W0006,L_G22_PSI18_V001,6,53.9,64.0,6.723921,1.0,6.7,45.211111,12.433333,4.431913,0.933333,4.366667,41.466667,1
L_G22_PSI18_V001_W0007,L_G22_PSI18_V001,7,54.2,63.0,5.80804,1.0,6.9,33.733333,29.533333,6.147347,1.0,5.666667,24.666667,1
L_G22_PSI18_V001_W0008,L_G22_PSI18_V001,8,48.5,55.0,5.016639,1.0,6.2,25.166667,44.7,7.040453,1.0,6.633333,3.8,1
L_G22_PSI18_V001_W0009,L_G22_PSI18_V001,9,52.7,66.0,6.342975,1.0,6.3,40.233333,52.2,5.849533,1.0,6.6,0.5,1
L_G22_PSI18_V001_W0010,L_G22_PSI18_V001,10,57.8,68.0,6.679987,1.0,5.1,44.622222,51.8,5.722552,1.0,6.466667,6.0,1
L_G22_PSI18_V001_W0011,L_G22_PSI18_V001,11,49.9,59.0,5.3427,1.0,4.9,28.544444,53.0,6.0132,1.0,5.866667,-3.1,1
L_G22_PSI18_V001_W0012,L_G22_PSI18_V001,12,50.0,62.0,6.765928,1.0,5.6,45.777778,53.466667,6.121887,1.0,5.433333,-3.466667,1
L_G22_PSI18_V001_W0013,L_G22_PSI18_V001,13,54.3,60.0,3.973523,1.0,6.3,15.788889,52.566667,6.262872,1.0,5.2,1.733333,1
L_G22_PSI18_V001_W0014,L_G22_PSI18_V001,14,59.1,67.0,5.173651,1.0,6.3,26.766667,51.4,5.360717,1.0,5.6,7.7,1
L_G22_PSI18_V001_W0015,L_G22_PSI18_V001,15,54.1,59.0,5.743595,1.0,6.9,32.988889,54.466667,5.304367,1.0,6.066667,-0.366667,1
L_G22_PSI18_V001_W0016,L_G22_PSI18_V001,16,56.1,65.0,5.877452,1.0,6.1,34.544444,55.833333,4.96359,1.0,6.5,0.266667,1
L_G22_PSI18_V001_W0017,L_G22_PSI18_V001,17,64.5,79.0,7.61942,1.0,5.6,58.055556,56.433333,5.598233,1.0,6.433333,8.066667,1
L_G22_PSI18_V001_W0018,L_G22_PSI18_V001,18,64.0,71.0,5.944185,1.0,6.9,35.333333,58.233333,6.413489,1.0,6.2,5.766667,1
L_G22_PSI18_V001_W0019,L_G22_PSI18_V001,19,62.1,69.0,5.384133,1.0,5.6,28.988889,61.533333,6.480352,1.0,6.2,0.566667,1
L_G22_PSI18_V001_W0020,L_G22_PSI18_V001,20,59.4,67.0,3.806427,1.0,5.6,14.488889,63.533333,6.315913,1.0,6.033333,-4.133333,1
L_G22_PSI18_V001_W0021,L_G22_PSI18_V001,21,55.1,60.0,4.72464,1.0,5.9,22.322222,61.833333,5.044915,1.0,6.033333,-6.733333,1
L_G22_PSI18_V001_W0022,L_G22_PSI18_V001,22,52.1,58.0,3.142893,1.0,6.1,9.877778,58.866667,4.6384,1.0,5.7,-6.766667,1
L_G22_PSI18_V001_W0023,L_G22_PSI18_V001,23,49.3,55.0,3.497618,1.0,5.7,12.233333,55.533333,3.89132,1.0,5.866667,-6.233333,1
L_G22_PSI18_V001_W0024,L_G22_PSI18_V001,24,61.3,70.0,5.375872,1.0,5.7,28.9,52.166667,3.788384,1.0,5.9,9.133333,1
L_G22_PSI18_V001_W0025,L_G22_PSI18_V001,25,61.1,70.0,4.557046,1.0,6.0,20.766667,54.233333,4.005461,1.0,5.833333,6.866667,1
L_G22_PSI18_V001_W0026,L_G22_PSI18_V001,26,58.4,63.0,3.835507,1.0,7.0,14.711111,57.233333,4.476845,1.0,5.8,1.166667,1
L_G22_PSI18_V001_W0027,L_G22_PSI18_V001,27,55.7,69.0,6.019413,1.0,6.8,36.233333,60.266667,4.589475,1.0,6.233333,-4.566667,1
L_G22_PSI18_V001_W0028,L_G22_PSI18_V001,28,61.6,66.0,3.238655,1.0,6.9,10.488889,58.4,4.803988,1.0,6.6,3.2,1
L_G22_PSI18_V001_W0029,L_G22_PSI18_V001,29,63.2,83.0,10.559882,1.0,5.7,111.511111,58.566667,4.364525,1.0,6.9,4.633333,1
L_G22_PSI18_V001_W0030,L_G22_PSI18_V001,30,52.2,56.0,2.740641,1.0,5.1,7.511111,60.166667,6.605984,1.0,6.466667,-7.966667,1
L_G22_PSI18_V001_W0031,L_G22_PSI18_V001,31,52.2,60.0,3.88158,1.0,5.4,15.066667,59.0,5.513059,1.0,5.9,-6.8,1
L_G22_PSI18_V001_W0032,L_G22_PSI18_V001,32,43.4,48.0,4.599517,1.0,5.4,21.155556,55.866667,5.727368,1.0,5.4,-12.466667,1
L_G22_PSI18_V001_W0033,L_G22_PSI18_V001,33,38.0,47.0,5.773503,1.0,6.8,33.333333,49.266667,3.740579,1.0,5.3,-11.266667,1
L_G22_PSI18_V001_W0034,L_G22_PSI18_V001,34,28.6,37.0,4.087923,1.0,10.1,16.711111,44.533333,4.751533,1.0,5.866667,-15.933333,1
L_G22_PSI18_V001_W0035,L_G22_PSI18_V001,35,21.2,27.0,2.859681,1.0,9.4,8.177778,36.666667,4.820314,1.0,7.433333,-15.466667,1
L_G22_PSI18_V001_W0036,L_G22_PSI18_V001,36,11.8,16.0,2.485514,1.0,6.1,6.177778,29.266667,4.240369,1.0,8.766667,-17.466667,1
L_G22_PSI18_V001_W0037,L_G22_PSI18_V001,37,5.0,9.0,2.867442,0.9,2.8,8.222222,20.533333,3.144373,1.0,8.533333,-15.533333,1
L_G22_PSI18_V001_W0038,L_G22_PSI18_V001,38,1.8,3.0,1.032796,0.8,2.0,1.066667,12.666667,2.737546,0.966667,6.1,-10.866667,0
L_G22_PSI18_V001_W0039,L_G22_PSI18_V001,39,1.6,4.0,1.505545,0.6,2.0,2.266667,6.2,2.128584,0.9,3.633333,-4.6,0
L_G22_PSI18_V001_W0040,L_G22_PSI18_V001,40,1.7,4.0,1.337494,0.7,2.0,1.788889,2.8,1.801928,0.766667,2.266667,-1.1,0
L_G22_PSI18_V001_W0041,L_G22_PSI18_V001,41,1.8,3.0,1.032796,0.8,2.0,1.066667,1.7,1.291945,0.7,2.0,0.1,0
L_G22_PSI18_V001_W0042,L_G22_PSI18_V001,42,2.7,4.0,0.823273,1.0,2.7,0.677778,1.7,1.291945,0.7,2.0,1.0,0
L_G22_PSI18_V001_W0043,L_G22_PSI18_V001,43,3.9,5.0,1.100505,1.0,3.9,1.211111,2.066667,1.064521,0.833333,2.233333,1.833333,0
L_G22_PSI18_V001_W0044,L_G22_PSI18_V001,44,4.2,6.0,1.032796,1.0,2.4,1.066667,2.8,0.985524,0.933333,2.866667,1.4,0
L_G22_PSI18_V001_W0045,L_G22_PSI18_V001,45,0.8,2.0,1.032796,0.4,1.4,1.066667,3.6,0.985524,1.0,3.0,-2.8,0
L_G22_PSI18_V001_W0046,L_G22_PSI18_V001,46,2.0,3.0,0.816497,0.9,2.1,0.666667,2.966667,1.055365,0.8,2.566667,-0.966667,0
